364892.00,364891.58,1.64,1.13,-0.26,2.09
364893.00,364892.58,1.54,1.10,-0.34,2.21
364894.00,364893.58,1.58,1.00,-0.10,2.01
364895.00,364894.58,1.64,1.12,-0.13,2.16
364896.00,364895.58,1.85,1.14,-0.18,2.31
364897.00,364896.58,1.99,1.46,-0.49,2.65
364898.00,364897.58,2.15,1.70,-0.69,2.98
364899.00,364898.58,2.24,1.70,-0.72,3.20
364900.00,364899.58,2.37,1.89,-0.79,3.37
364901.00,364900.58,2.59,1.92,-0.67,3.52
364902.00,364901.58,2.41,1.94,-0.86,3.55
364903.00,364902.58,2.45,2.08,-1.01,3.59
364904.00,364903.58,2.47,1.92,-0.73,3.55
364905.00,364904.58,2.59,1.83,-0.51,3.45
364906.00,364905.58,2.64,1.72,-0.25,3.39
364907.00,364906.58,2.68,1.71,-0.26,3.47
364908.00,364907.58,2.88,1.87,-0.34,3.68
364909.00,364908.58,3.08,2.00,-0.39,3.92
364910.00,364909.58,3.11,2.02,-0.34,4.08
364911.00,364910.59,3.38,2.17,-0.33,4.33
364912.00,364911.58,3.56,2.20,-0.24,4.44
364913.00,364912.58,3.56,2.21,-0.24,4.63
364914.00,364913.58,4.01,2.11,0.19,4.87
364915.00,364914.58,4.46,2.40,0.21,5.32
364916.00,364915.58,4.84,2.85,-0.13,6.08
364917.00,364916.58,5.29,3.15,-0.21,6.66
364918.00,364917.58,5.65,3.29,-0.29,6.99
364919.00,364918.58,5.56,3.52,-0.48,7.25
364920.00,364919.58,5.68,3.66,-0.61,7.33
364921.00,364920.58,5.68,3.64,-0.60,7.23
364922.00,364921.58,5.29,3.57,-0.72,7.12
364923.00,364922.58,5.51,3.54,-0.62,7.04
364924.00,364923.59,5.37,3.43,-0.53,7.01
364925.00,364924.58,5.59,3.38,-0.37,7.02
364926.00,364925.58,5.72,3.32,-0.19,7.05
364927.00,364926.59,5.44,3.33,-0.32,7.05
364928.00,364927.58,5.53,3.35,-0.31,7.00
364929.00,364928.58,5.52,3.50,-0.58,7.04
364930.00,364929.59,5.31,3.45,-0.65,6.98
364931.00,364930.58,5.49,3.44,-0.46,7.03
364932.00,364931.58,5.71,3.14,0.05,7.02
364933.00,364932.58,5.67,2.90,0.46,7.02
364934.00,364933.58,5.66,3.23,0.01,7.05
364935.00,364934.58,5.61,3.41,-0.16,7.00
364936.00,364935.58,5.41,3.28,-0.32,6.99
364937.00,364936.58,5.55,3.31,-0.20,7.02
364938.00,364937.58,5.64,3.34,-0.14,7.03
364939.00,364938.58,5.47,3.26,-0.16,7.03
364940.00,364939.59,5.62,3.39,-0.18,7.04
364941.00,364940.59,5.42,3.35,-0.28,7.01
364942.00,364941.58,5.50,3.46,-0.40,7.03
364943.00,364942.58,5.58,3.48,-0.39,7.05
364944.00,364943.58,5.40,3.35,-0.24,7.09
364945.00,364944.58,5.56,3.29,-0.13,7.02
364946.00,364945.58,5.74,3.18,0.17,7.03
364947.00,364946.58,5.54,3.28,-0.08,7.06
364948.00,364947.58,5.56,3.35,-0.18,7.03
364949.00,364948.58,5.55,3.43,-0.34,7.01
364950.00,364949.58,5.39,3.33,-0.30,7.00
364951.00,364950.58,5.54,3.37,-0.20,7.01
364952.00,364951.58,5.59,3.45,-0.21,7.02
364953.00,364952.58,5.49,3.27,-0.19,7.02
364954.00,364953.58,5.56,3.40,-0.25,7.04
364955.00,364954.58,5.60,3.43,-0.26,7.05
364956.00,364955.59,5.43,3.32,-0.31,7.05
364957.00,364956.58,5.49,3.44,-0.30,7.02
364958.00,364957.59,5.65,3.37,-0.14,7.03
364959.00,364958.58,5.49,3.20,-0.01,7.04
364960.00,364959.58,5.70,3.29,0.01,7.04
364961.00,364960.58,5.55,3.18,0.07,7.04
364962.00,364961.58,5.66,3.21,0.03,7.02
364963.00,364962.58,5.70,3.36,-0.09,7.05
364964.00,364963.59,5.40,3.34,-0.30,7.04
364965.00,364964.58,5.44,3.46,-0.46,7.02
364966.00,364965.58,5.54,3.46,-0.37,7.02
364967.00,364966.59,5.46,3.36,-0.34,7.05
364968.00,364967.58,5.52,3.41,-0.35,7.04
364969.00,364968.58,5.61,3.41,-0.39,7.04
364970.00,364969.59,5.45,3.32,-0.32,7.03
364971.00,364970.59,5.57,3.36,-0.26,7.04
364972.00,364971.59,5.64,3.38,-0.17,7.04
364973.00,364972.58,5.52,3.20,-0.05,7.04
364974.00,364973.59,5.63,3.23,-0.01,7.02
364975.00,364974.59,5.64,3.21,0.05,6.93
364976.00,364975.58,5.25,3.01,-0.03,6.67
364977.00,364976.59,5.13,2.97,-0.15,6.44
364978.00,364977.59,4.95,2.96,-0.20,6.19
364979.00,364978.59,4.51,2.62,-0.07,5.84
364980.00,364979.59,4.12,2.36,-0.07,5.11
364981.00,364980.59,3.44,1.99,-0.04,4.49
364982.00,364981.58,3.00,1.76,-0.12,3.83
364983.00,364982.58,2.71,1.62,0.13,3.41
364984.00,364983.58,2.69,1.12,0.44,3.28
364985.00,364984.59,2.57,0.80,0.89,3.13
364986.00,364985.59,2.48,0.63,1.13,2.98
364987.00,364986.59,2.46,0.61,1.13,3.04
364988.00,364987.58,2.42,0.31,1.59,3.14
364989.00,364988.58,2.20,-0.29,2.05,3.25
364990.00,364989.59,2.41,-0.01,2.11,3.48
364991.00,364990.59,2.31,-0.39,2.50,3.67
364992.00,364991.59,1.87,-0.79,2.87,3.77
364993.00,364992.59,1.63,-1.00,2.91,3.87
364994.00,364993.59,1.42,-1.22,3.04,3.86
364995.00,364994.59,1.16,-1.39,3.08,3.82
364996.00,364995.59,1.13,-1.32,2.95,3.78
364997.00,364996.59,1.53,-1.08,2.94,3.71
364998.00,364997.59,1.32,-1.01,2.70,3.55
364999.00,364998.59,1.20,-1.02,2.54,3.28
365000.00,364999.59,1.06,-0.97,2.38,3.02
365001.00,365000.59,0.88,-0.93,2.14,2.73
365002.00,365001.59,0.73,-0.88,1.97,2.51
365003.00,365002.59,0.68,-0.76,1.78,2.21
365004.00,365003.59,0.66,-0.64,1.48,1.98
365005.00,365004.59,0.32,-0.63,1.22,1.61
365006.00,365005.59,0.23,-0.35,0.66,0.97
365007.00,365006.59,-0.01,-0.10,0.03,0.21
365008.00,365007.59,0.00,-0.05,0.05,0.00
365009.00,365008.59,0.02,-0.11,-0.09,0.00
365010.00,365009.59,-0.07,0.13,0.08,0.00
365011.00,365010.59,0.00,0.06,0.01,0.00
365012.00,365011.59,0.06,-0.04,-0.01,0.00
365013.00,365012.59,-0.00,0.02,0.04,0.00
365014.00,365013.59,-0.01,0.03,-0.00,0.00
365015.00,365014.59,0.01,0.02,-0.01,0.00
365016.00,365015.59,-0.03,0.01,-0.01,0.00
365017.00,365016.59,-0.06,-0.01,0.00,0.00
365018.00,365017.59,0.06,-0.02,0.01,0.00
365019.00,365018.59,0.04,-0.09,0.12,0.05
365020.00,365019.59,0.26,-0.43,0.85,0.94
365021.00,365020.59,0.58,-0.66,1.48,1.84
365022.00,365021.59,0.99,-0.78,2.01,2.57
365023.00,365022.59,1.09,-1.19,2.47,3.05
365024.00,365023.59,1.07,-1.08,2.72,3.38
365025.00,365024.59,1.28,-1.17,2.91,3.59
365026.00,365025.59,1.42,-1.28,3.09,3.87
365027.00,365026.59,1.27,-1.34,3.18,4.03
365028.00,365027.59,1.42,-1.28,3.34,4.18
365029.00,365028.59,1.63,-1.24,3.44,4.30
365030.00,365029.59,1.53,-1.39,3.41,4.36
365031.00,365030.59,1.36,-1.50,3.52,4.45
365032.00,365031.59,1.41,-1.66,3.67,4.52
365033.00,365032.59,1.56,-1.55,3.58,4.61
365034.00,365033.59,1.69,-1.53,3.71,4.64
365035.00,365034.59,1.57,-1.47,3.59,4.61
365036.00,365035.59,1.69,-1.43,3.60,4.57
365037.00,365036.59,1.57,-1.49,3.64,4.52
365038.00,365037.59,1.48,-1.44,3.43,4.45
365039.00,365038.59,1.78,-1.25,3.41,4.39
365040.00,365039.59,1.99,-1.12,3.37,4.36
365041.00,365040.59,1.73,-1.23,3.30,4.32
365042.00,365041.59,1.39,-1.48,3.33,4.28
365043.00,365042.59,1.05,-1.62,3.43,4.21
365044.00,365043.59,1.24,-1.49,3.36,4.23
365045.00,365044.59,1.43,-1.43,3.42,4.26
365046.00,365045.59,1.33,-1.55,3.41,4.25
365047.00,365046.59,1.37,-1.57,3.21,4.19
365048.00,365047.59,1.53,-1.33,3.30,4.25
365049.00,365048.59,1.37,-1.48,3.36,4.18
365050.00,365049.59,1.25,-1.45,3.22,4.15
365051.00,365050.59,1.45,-1.43,3.33,4.18
365052.00,365051.59,1.48,-1.38,3.29,4.20
365053.00,365052.59,1.38,-1.45,3.33,4.22
365054.00,365053.59,1.31,-1.56,3.41,4.23
365055.00,365054.59,1.35,-1.49,3.35,4.26
365056.00,365055.59,1.70,-1.30,3.41,4.32
365057.00,365056.59,1.70,-1.37,3.41,4.35
365058.00,365057.59,1.42,-1.43,3.39,4.37
365059.00,365058.59,1.39,-1.54,3.50,4.40
365060.00,365059.59,1.38,-1.57,3.54,4.39
365061.00,365060.60,1.39,-1.53,3.32,4.35
365062.00,365061.59,1.44,-1.45,3.38,4.30
365063.00,365062.59,1.47,-1.36,3.43,4.21
365064.00,365063.59,1.52,-1.32,3.25,4.19
365065.00,365064.59,1.75,-1.19,3.29,4.21
365066.00,365065.59,1.60,-1.31,3.35,4.24
365067.00,365066.59,1.43,-1.34,3.22,4.19
365068.00,365067.59,1.31,-1.50,3.33,4.18
365069.00,365068.59,1.29,-1.46,3.26,4.13
365070.00,365069.59,1.49,-1.36,3.25,4.14
365071.00,365070.59,1.63,-1.21,3.20,4.04
365072.00,365071.59,1.57,-1.07,2.96,3.89
365073.00,365072.59,1.21,-1.23,2.90,3.71
365074.00,365073.59,1.02,-1.49,2.94,3.73
365075.00,365074.59,0.63,-1.64,3.00,3.84
365076.00,365075.59,0.36,-1.82,3.09,3.90
365077.00,365076.59,-0.31,-2.13,2.82,3.83
365078.00,365077.59,-0.92,-2.13,2.31,3.64
365079.00,365078.59,-1.53,-2.11,1.86,3.52
365080.00,365079.59,-2.23,-1.97,0.89,3.39
365081.00,365080.59,-2.25,-1.56,0.44,3.17
365082.00,365081.59,-1.83,-1.13,0.21,2.43
365083.00,365082.59,-0.78,-0.44,0.06,1.16
365084.00,365083.59,-0.04,-0.01,-0.03,0.12
365085.00,365084.59,-0.01,0.00,-0.03,0.00
365086.00,365085.59,0.02,-0.02,-0.00,0.00
365087.00,365086.59,0.03,-0.01,0.04,0.00
365088.00,365087.59,0.02,0.00,0.01,0.00
365089.00,365088.59,-0.00,-0.00,0.00,0.00
365090.00,365089.59,-0.01,0.01,-0.00,0.00
365091.00,365090.60,0.01,-0.01,-0.01,0.00
365092.00,365091.59,-0.00,0.01,-0.01,0.00
365093.00,365092.59,0.00,0.00,0.01,0.00
365094.00,365093.59,0.01,-0.02,-0.02,0.00
365095.00,365094.59,-0.01,0.01,-0.00,0.00
365096.00,365095.59,0.00,0.01,0.02,0.00
365097.00,365096.59,0.02,-0.02,-0.02,0.00
365098.00,365097.59,-0.02,0.02,0.01,0.00
365099.00,365098.59,-0.01,0.02,0.00,0.00
365100.00,365099.59,0.00,0.00,0.00,0.00
365101.00,365100.59,0.00,0.01,-0.00,0.00
365102.00,365101.59,-0.01,-0.01,0.00,0.00
365103.00,365102.59,-0.00,0.00,-0.01,0.00
365104.00,365103.59,0.03,0.01,-0.00,0.00
365105.00,365104.59,-0.02,-0.02,-0.00,0.02
365106.00,365105.59,-0.52,-0.33,0.16,0.49
365107.00,365106.59,-1.31,-0.88,0.28,1.59
365108.00,365107.59,-1.88,-1.27,0.09,2.39
365109.00,365108.59,-2.18,-1.38,0.25,2.83
365110.00,365109.59,-2.29,-1.64,0.59,3.10
365111.00,365110.59,-2.51,-1.72,0.36,3.24
365112.00,365111.59,-2.60,-1.69,0.21,3.38
365113.00,365112.59,-2.77,-1.79,0.32,3.56
365114.00,365113.59,-2.89,-1.90,0.44,3.69
365115.00,365114.59,-2.96,-1.85,0.25,3.87
365116.00,365115.89,-3.16,-2.09,0.40,4.07
365117.00,365116.59,-3.18,-2.15,0.43,4.18
365118.00,365117.59,-3.22,-2.28,0.44,4.28
365119.00,365118.59,-3.33,-2.36,0.63,4.40
365120.00,365119.59,-3.41,-2.31,0.51,4.46
365121.00,365120.62,-3.22,-2.18,0.50,4.50
365122.00,365121.59,-3.39,-2.32,0.61,4.51
365123.00,365122.59,-3.43,-2.35,0.57,4.54
365124.00,365123.59,-3.56,-2.34,0.43,4.55
365125.00,365124.59,-3.71,-2.23,0.08,4.58
365126.00,365125.59,-3.66,-2.07,-0.04,4.62
365127.00,365126.59,-3.69,-2.23,0.13,4.67
365128.00,365127.59,-3.75,-2.37,0.11,4.73
365129.00,365128.59,-3.64,-2.29,0.28,4.78
365130.00,365129.59,-3.70,-2.36,0.31,4.72
365131.00,365130.59,-3.74,-2.37,0.23,4.73
365132.00,365131.59,-3.63,-2.26,0.14,4.76
365133.00,365132.59,-3.79,-2.26,0.02,4.75
365134.00,365133.59,-3.79,-2.24,0.02,4.80
365135.00,365134.59,-3.88,-2.30,0.14,4.87
365136.00,365135.62,-3.94,-2.36,0.18,4.92
365137.00,365136.59,-3.90,-2.28,0.16,4.91
365138.00,365137.59,-3.86,-2.40,0.30,4.92
365139.00,365138.59,-3.90,-2.46,0.42,4.97
365140.00,365139.59,-3.73,-2.39,0.57,4.94
365141.00,365140.59,-3.78,-2.51,0.52,4.92
365142.00,365141.59,-3.85,-2.40,0.31,4.91
365143.00,365142.59,-3.65,-2.39,0.37,4.86
365144.00,365143.59,-3.55,-2.48,0.43,4.75
365145.00,365144.59,-3.62,-2.42,0.36,4.71
365146.00,365145.59,-3.65,-2.35,0.42,4.73
365147.00,365146.59,-3.82,-2.36,0.32,4.84
365148.00,365147.59,-3.94,-2.32,0.30,4.92
365149.00,365148.59,-3.78,-2.25,0.27,4.83
365150.00,365149.59,-3.86,-2.27,0.35,4.85
365151.00,365150.63,-3.63,-2.09,0.23,4.62
365152.00,365151.59,-3.29,-2.15,0.51,4.32
365153.00,365152.59,-3.16,-2.14,0.52,4.10
365154.00,365153.59,-3.03,-1.88,0.19,3.92
365155.00,365154.59,-2.94,-1.90,0.31,3.88
365156.00,365155.59,-2.77,-1.88,0.33,3.64
365157.00,365156.59,-2.44,-1.42,0.07,3.20
365158.00,365157.59,-2.03,-1.09,-0.10,2.57
365159.00,365158.59,-1.75,-0.85,-0.30,2.14
365160.00,365159.59,-1.27,-0.66,-0.12,1.68
365161.00,365160.59,-0.93,-0.49,-0.02,1.17
365162.00,365161.59,-1.17,-0.75,0.19,1.44
365163.00,365162.59,-1.55,-1.21,0.38,2.11
365164.00,365163.59,-2.11,-1.56,0.56,2.84
365165.00,365164.59,-2.69,-1.70,0.31,3.33
365166.00,365165.62,-2.90,-1.80,0.14,3.75
365167.00,365166.59,-3.30,-2.10,0.28,4.18
365168.00,365167.59,-3.56,-2.17,0.20,4.54
365169.00,365168.59,-3.82,-2.31,0.15,4.80
365170.00,365169.59,-3.96,-2.49,0.22,4.99
365171.00,365170.59,-3.91,-2.48,0.28,5.08
365172.00,365171.59,-3.99,-2.58,0.36,5.13
365173.00,365172.59,-4.04,-2.64,0.37,5.18
365174.00,365173.59,-4.00,-2.50,0.35,5.18
365175.00,365174.59,-4.04,-2.58,0.30,5.20
365176.00,365175.59,-4.10,-2.65,0.46,5.22
365177.00,365176.59,-4.30,-2.85,0.48,5.65
365178.00,365177.59,-4.82,-3.24,0.64,6.29
365179.00,365178.60,-5.28,-3.53,0.49,6.76
365180.00,365179.59,-5.47,-3.47,0.52,7.14
365181.00,365180.62,-5.70,-3.66,0.51,7.26
365182.00,365181.59,-5.63,-3.55,0.40,7.32
365183.00,365182.59,-5.69,-3.59,0.48,7.30
365184.00,365183.59,-5.78,-3.65,0.46,7.32
365185.00,365184.59,-5.56,-3.51,0.32,7.25
365186.00,365185.59,-5.54,-3.50,0.41,7.14
365187.00,365186.59,-5.55,-3.51,0.44,7.05
365188.00,365187.59,-5.33,-3.42,0.57,7.01
365189.00,365188.59,-5.49,-3.47,0.44,7.02
365190.00,365189.59,-5.60,-3.41,0.27,7.04
365191.00,365190.59,-5.43,-3.26,0.20,7.02
365192.00,365191.59,-5.51,-3.37,0.30,6.99
365193.00,365192.60,-5.41,-3.42,0.42,6.90
365194.00,365193.59,-5.03,-3.13,0.45,6.52
365195.00,365194.59,-4.86,-2.95,0.31,6.19
365196.00,365195.62,-4.67,-2.79,0.11,5.91
365197.00,365196.59,-4.44,-2.58,0.01,5.69
365198.00,365197.59,-4.52,-2.67,0.09,5.66
365199.00,365198.59,-4.36,-2.55,0.07,5.55
365200.00,365199.59,-4.33,-2.49,0.03,5.43
365201.00,365200.59,-4.27,-2.44,0.03,5.29
365202.00,365201.59,-3.83,-2.23,0.01,4.97
365203.00,365202.59,-3.80,-2.06,-0.15,4.66
365204.00,365203.59,-3.69,-2.07,0.02,4.55
365205.00,365204.59,-3.51,-2.09,0.14,4.47
365206.00,365205.60,-3.58,-2.17,0.16,4.51
365207.00,365206.59,-3.61,-2.21,0.00,4.54
365208.00,365207.59,-3.56,-2.13,0.13,4.55
365209.00,365208.59,-3.59,-2.23,0.34,4.58
365210.00,365209.59,-3.46,-2.21,0.31,4.46
365211.00,365210.62,-3.20,-1.92,0.32,4.16
365212.00,365211.59,-2.98,-1.81,0.18,3.81
365213.00,365212.60,-2.72,-1.72,0.26,3.49
365214.00,365213.59,-2.41,-1.51,0.15,3.19
365215.00,365214.59,-2.24,-1.43,0.23,2.87
365216.00,365215.60,-2.16,-1.44,0.24,2.88
365217.00,365216.59,-2.41,-1.44,0.13,3.00
365218.00,365217.59,-2.34,-1.32,-0.03,2.92
365219.00,365218.59,-2.06,-1.23,0.09,2.70
365220.00,365219.59,-2.20,-1.28,0.13,2.63
365221.00,365220.59,-2.89,-1.60,0.15,3.43
365222.00,365221.59,-3.17,-2.02,0.23,4.07
365223.00,365222.60,-3.54,-2.26,0.31,4.52
365224.00,365223.59,-3.74,-2.36,0.28,4.77
365225.00,365224.59,-3.69,-2.18,0.26,4.78
365226.00,365225.62,-3.67,-2.24,0.24,4.67
365227.00,365226.59,-3.54,-2.17,0.07,4.42
365228.00,365227.59,-3.24,-2.09,0.33,4.25
365229.00,365228.59,-2.99,-2.12,0.51,4.04
365230.00,365229.59,-2.62,-2.00,0.63,3.61
365231.00,365230.59,-2.16,-1.83,0.73,3.27
365232.00,365231.59,-1.36,-1.67,1.24,2.73
365233.00,365232.60,-0.07,-1.37,2.11,2.80
365234.00,365233.59,1.29,-1.29,3.05,3.88
365235.00,365234.59,2.31,-1.06,3.61,4.84
365236.00,365235.59,2.86,-0.91,3.62,5.11
365237.00,365236.59,2.37,-1.36,3.96,5.20
365238.00,365237.59,2.03,-1.42,3.94,5.04
365239.00,365238.59,2.26,-1.14,3.71,4.93
365240.00,365239.59,1.91,-1.43,3.79,4.84
365241.00,365240.63,1.55,-1.59,3.99,4.87
365242.00,365241.59,1.49,-1.82,3.83,4.93
365243.00,365242.59,1.54,-1.89,3.97,5.03
365244.00,365243.60,1.43,-1.73,4.17,5.08
365245.00,365244.59,1.34,-1.93,4.01,5.13
365246.00,365245.59,1.58,-1.94,4.07,5.14
365247.00,365246.60,1.57,-1.74,3.96,5.02
365248.00,365247.59,1.45,-1.78,3.84,4.83
365249.00,365248.59,1.26,-1.85,3.74,4.67
365250.00,365249.59,1.27,-1.73,3.43,4.48
365251.00,365250.59,1.31,-1.49,3.35,4.28
365252.00,365251.59,1.40,-1.82,2.99,4.05
365253.00,365252.59,1.12,-1.26,2.97,3.74
365254.00,365253.59,1.28,-1.31,3.12,3.88
365255.00,365254.59,1.22,-1.32,3.40,4.14
365256.00,365255.62,1.07,-1.46,3.30,4.17
365257.00,365256.60,1.00,-1.67,3.38,4.20
365258.00,365257.59,1.27,-1.52,3.43,4.24
365259.00,365258.59,1.11,-1.63,3.23,4.12
365260.00,365259.60,1.12,-1.77,3.32,4.23
365261.00,365260.59,1.26,-1.69,3.47,4.35
365262.00,365261.59,1.29,-1.60,3.37,4.37
365263.00,365262.59,1.28,-1.67,3.46,4.33
365264.00,365263.60,1.33,-1.59,3.36,4.31
365265.00,365264.59,1.23,-1.59,3.31,4.23
365266.00,365265.59,1.25,-1.55,3.21,4.10
365267.00,365266.60,1.09,-1.47,3.14,3.94
365268.00,365267.59,1.04,-1.39,2.98,3.76
365269.00,365268.59,1.02,-1.08,2.94,3.56
365270.00,365269.60,1.15,-1.08,2.62,3.38
365271.00,365270.62,1.06,-1.10,2.54,3.19
365272.00,365271.60,0.82,-1.11,2.23,2.84
365273.00,365272.59,0.67,-0.59,1.50,2.08
365274.00,365273.59,0.48,-0.41,0.97,1.26
365275.00,365274.59,0.31,-0.41,0.61,0.94
365276.00,365275.59,0.25,-0.22,0.51,0.69
365277.00,365276.59,0.16,-0.14,0.32,0.38
365278.00,365277.59,0.23,-0.15,0.40,0.57
365279.00,365278.59,0.45,-0.27,0.80,0.98
365280.00,365279.60,0.65,-0.40,1.24,1.54
365281.00,365280.59,0.82,-0.53,1.56,1.92
365282.00,365281.60,1.12,-0.61,1.90,2.37
365283.00,365282.59,0.94,-0.93,2.25,2.76
365284.00,365283.60,0.73,-1.17,2.24,2.95
365285.00,365284.59,0.55,-1.27,2.35,2.96
365286.00,365285.62,0.38,-1.51,2.61,3.22
365287.00,365286.59,0.59,-1.64,2.74,3.45
365288.00,365287.59,1.08,-1.45,3.07,3.83
365289.00,365288.59,1.17,-1.45,3.14,3.88
365290.00,365289.59,1.03,-1.52,3.12,3.99
365291.00,365290.59,1.23,-1.49,3.20,4.04
365292.00,365291.60,1.12,-1.55,3.28,4.09
365293.00,365292.59,1.05,-1.55,3.19,4.09
365294.00,365293.60,1.26,-1.49,3.28,4.07
365295.00,365294.59,1.25,-1.36,3.12,3.99
365296.00,365295.59,1.03,-1.43,2.98,3.76
365297.00,365296.60,0.88,-1.42,2.83,3.51
365298.00,365297.60,0.94,-1.18,2.52,3.29
365299.00,365298.59,1.05,-1.02,2.42,3.05
365300.00,365299.60,0.65,-0.83,2.11,2.61
365301.00,365300.62,0.59,-0.85,1.51,2.09
365302.00,365301.59,0.46,-0.67,1.34,1.75
365303.00,365302.59,0.31,-0.51,1.17,1.38
365304.00,365303.60,0.40,-0.76,1.44,1.79
365305.00,365304.59,0.44,-0.87,1.82,2.27
365306.00,365305.60,0.67,-0.85,1.99,2.39
365307.00,365306.60,0.74,-0.91,2.06,2.54
365308.00,365307.59,0.94,-0.81,2.00,2.55
365309.00,365308.59,0.69,-0.86,1.79,2.27
365310.00,365309.59,-0.13,-0.98,1.25,1.85
365311.00,365310.59,-0.51,-0.74,0.70,1.47
365312.00,365311.59,-0.23,-0.47,0.58,0.92
365313.00,365312.59,-0.15,-0.47,0.65,0.90
365314.00,365313.59,-0.05,-0.64,0.93,1.02
365315.00,365314.59,0.29,-0.71,1.40,1.65
365316.00,365315.62,0.52,-0.87,1.61,2.02
365317.00,365316.60,0.75,-0.94,1.83,2.29
365318.00,365317.59,0.87,-0.56,1.88,2.34
365319.00,365318.59,0.88,-0.71,1.85,2.35
365320.00,365319.60,0.84,-0.93,1.73,2.30
365321.00,365320.59,0.71,-0.79,1.80,2.31
365322.00,365321.59,0.64,-0.97,1.97,2.43
365323.00,365322.59,0.67,-1.03,2.09,2.57
365324.00,365323.60,0.69,-0.99,2.05,2.62
365325.00,365324.59,0.86,-0.94,2.12,2.65
365326.00,365325.60,0.89,-0.83,2.07,2.65
365327.00,365326.60,0.73,-0.94,2.11,2.61
365328.00,365327.60,0.63,-1.07,2.18,2.65
365329.00,365328.59,0.60,-1.01,2.10,2.64
365330.00,365329.60,0.89,-0.85,2.09,2.63
365331.00,365330.63,0.84,-0.69,1.97,2.53
365332.00,365331.60,0.74,-0.69,1.82,2.34
365333.00,365332.59,0.71,-0.83,1.92,2.37
365334.00,365333.60,0.93,-0.81,2.08,2.53
365335.00,365334.60,1.00,-0.89,2.20,2.79
365336.00,365335.60,1.00,-1.02,2.39,2.96
365337.00,365336.60,1.04,-1.26,2.48,3.19
365338.00,365337.60,0.74,-1.34,2.63,3.30
365339.00,365338.60,0.73,-1.39,2.67,3.37
365340.00,365339.60,0.81,-1.51,2.75,3.37
365341.00,365340.60,0.86,-1.50,2.92,3.74
365342.00,365341.60,1.07,-1.45,3.11,3.84
365343.00,365342.60,1.30,-1.24,3.07,3.91
365344.00,365343.60,1.15,-1.42,3.18,3.95
365345.00,365344.60,1.09,-1.55,3.21,4.06
365346.00,365345.63,1.12,-1.55,3.23,4.07
365347.00,365346.60,1.35,-1.45,3.29,4.13
365348.00,365347.60,0.99,-1.54,3.41,4.10
365349.00,365348.60,1.07,-1.60,3.21,4.16
365350.00,365349.60,1.24,-1.55,3.32,4.25
365351.00,365350.60,1.24,-1.55,3.39,4.17
365352.00,365351.60,0.95,-1.66,3.31,4.15
365353.00,365352.60,0.97,-1.75,3.37,4.19
365354.00,365353.60,1.26,-1.79,3.59,4.48
365355.00,365354.60,1.26,-1.73,3.60,4.61
365356.00,365355.60,1.22,-1.71,3.69,4.58
365357.00,365356.60,1.22,-1.58,3.57,4.52
365358.00,365357.60,1.14,-1.66,3.58,4.45
365359.00,365358.60,1.02,-1.72,3.56,4.39
365360.00,365359.60,0.91,-1.70,3.45,4.39
365361.00,365360.62,0.96,-1.70,3.54,4.39
365362.00,365361.60,0.91,-1.80,3.52,4.37
365363.00,365362.60,0.84,-1.71,3.43,4.30
365364.00,365363.60,1.08,-1.54,3.40,4.26
365365.00,365364.60,1.22,-1.26,3.30,4.04
365366.00,365365.60,1.22,-1.35,3.01,3.81
365367.00,365366.60,1.26,-1.47,3.25,4.07
365368.00,365367.60,1.05,-1.72,3.41,4.21
365369.00,365368.60,1.08,-1.57,3.40,4.26
365370.00,365369.60,1.24,-1.56,3.45,4.32
365371.00,365370.60,0.95,-1.72,3.45,4.26
365372.00,365371.60,0.71,-1.84,3.31,4.23
365373.00,365372.60,1.01,-1.80,3.48,4.33
365374.00,365373.60,1.13,-1.63,3.44,4.34
365375.00,365374.60,1.13,-1.62,3.43,4.32
365376.00,365375.62,1.15,-1.69,3.48,4.29
365377.00,365376.60,1.08,-1.71,3.37,4.29
365378.00,365377.60,1.10,-1.82,3.51,4.40
365379.00,365378.60,1.37,-1.81,3.55,4.49
365380.00,365379.60,1.06,-1.72,3.51,4.46
365381.00,365380.60,1.28,-1.70,3.52,4.44
365382.00,365381.60,1.37,-1.81,3.75,4.65
365383.00,365382.60,1.16,-2.11,3.71,4.79
365384.00,365383.60,1.24,-2.04,3.84,4.92
365385.00,365384.60,1.35,-1.97,4.01,4.98
365386.00,365385.60,1.22,-2.02,3.91,5.00
365387.00,365386.60,1.13,-2.09,3.96,4.97
365388.00,365387.60,1.34,-1.92,3.86,4.89
365389.00,365388.60,1.69,-1.76,3.94,4.93
365390.00,365389.60,1.51,-1.90,3.96,5.02
365391.00,365390.62,1.22,-1.99,3.81,4.95
365392.00,365391.60,1.11,-2.00,3.74,4.79
365393.00,365392.60,1.37,-2.02,3.73,4.76
365394.00,365393.60,1.30,-1.71,3.74,4.66
365395.00,365394.60,1.19,-1.72,3.53,4.45
365396.00,365395.60,1.02,-1.55,3.38,4.19
365397.00,365396.60,0.86,-1.56,3.12,3.95
365398.00,365397.60,0.87,-1.47,3.02,3.78
365399.00,365398.60,1.02,-1.37,2.94,3.66
365400.00,365399.60,1.02,-1.29,2.70,3.50
365401.00,365400.60,0.93,-1.23,2.65,3.36
365402.00,365401.60,0.72,-1.27,2.49,3.09
365403.00,365402.60,0.52,-1.22,2.21,2.89
365404.00,365403.60,0.32,-1.21,2.01,2.59
