363659.00,0.00,-0.04,0.01,0.00,-0.00,0.00,0.01,-0.00,0.05
363660.00,-0.10,-0.13,0.01,0.00,-0.00,0.00,0.00,0.01,0.04
363661.00,0.01,0.01,0.01,0.00,-0.00,0.00,-0.03,-0.03,0.08
363662.00,0.00,0.02,0.05,0.00,-0.00,0.00,-0.00,-0.01,0.03
363663.00,-0.02,0.07,0.10,0.00,-0.00,0.00,-0.01,-0.01,0.03
363664.00,-0.04,0.15,0.14,0.00,-0.00,0.00,0.00,-0.00,0.05
363665.00,-0.09,0.16,0.18,0.00,-0.00,0.00,-0.00,-0.00,0.03
363666.00,-0.10,0.10,0.15,0.00,-0.00,0.00,-0.00,0.00,0.03
363667.00,-0.12,0.08,0.15,0.00,-0.00,0.00,-0.02,-0.04,0.07
363668.00,-0.00,0.02,0.10,0.00,-0.00,0.00,0.00,0.00,0.03
363669.00,-0.23,-0.03,0.16,0.00,-0.00,0.00,0.01,-0.00,0.02
363670.00,0.00,0.02,0.11,0.00,-0.00,0.00,-0.01,-0.01,0.01
363671.00,-0.34,-0.17,0.18,0.00,-0.00,0.00,0.01,0.01,0.03
363672.00,-0.01,-0.03,0.12,0.00,-0.00,0.00,-0.01,-0.01,0.02
363673.00,-0.13,-0.10,0.12,0.00,-0.00,0.00,0.01,0.01,0.02
363674.00,-0.10,-0.05,0.10,0.00,-0.00,0.00,0.00,-0.01,0.03
363675.00,-0.06,-0.08,0.06,0.00,-0.00,0.00,0.00,0.01,0.03
363676.00,0.01,0.09,0.04,0.00,-0.00,0.00,0.00,-0.00,0.02
363677.00,-0.01,0.05,0.02,0.00,-0.00,0.00,0.01,0.00,0.01
363678.00,-0.06,-0.17,-0.00,0.00,-0.00,0.00,0.00,0.00,0.03
363679.00,-0.06,-0.08,-0.02,-0.11,-0.03,0.04,0.00,0.01,0.03
363680.00,-0.10,-0.02,-0.03,0.00,-0.00,0.00,0.00,-0.00,0.03
363681.00,-0.03,0.01,-0.04,0.00,-0.00,0.00,0.00,-0.00,0.02
363682.00,-0.07,0.03,-0.02,0.00,-0.00,0.00,0.00,0.00,0.02
363683.00,0.05,-0.08,-0.01,0.00,-0.00,0.00,0.00,0.00,0.03
363684.00,-0.10,-0.02,0.02,0.00,-0.00,0.00,0.00,0.01,0.02
363685.00,-0.02,0.05,0.04,0.00,-0.00,0.00,0.00,-0.00,0.02
363686.00,-0.05,-0.06,0.05,0.00,-0.00,0.00,0.00,-0.00,0.03
363687.00,-0.03,-0.01,0.04,0.00,-0.00,0.00,0.00,0.00,0.02
363688.00,-0.06,-0.08,0.03,0.00,-0.00,0.00,0.00,0.00,0.03
363689.00,-0.07,-0.05,0.00,0.00,-0.00,0.00,0.01,0.00,0.03
363690.00,-0.03,-0.01,-0.01,0.00,-0.00,0.00,0.00,-0.00,0.02
363691.00,-0.04,-0.01,-0.02,0.00,-0.00,0.00,0.00,0.00,0.03
363692.00,-0.03,-0.05,-0.03,0.00,-0.00,0.00,0.00,0.00,0.03
363693.00,0.03,0.03,-0.01,0.00,-0.00,0.00,0.00,-0.00,0.03
363694.00,-0.03,0.01,-0.03,0.00,-0.00,0.00,0.00,0.00,0.02
363695.00,-0.03,-0.03,-0.02,0.00,-0.00,0.00,-0.00,0.00,0.03
363696.00,-0.02,-0.02,-0.02,0.00,-0.00,0.00,0.00,0.00,0.02
363697.00,-0.02,-0.01,-0.03,0.00,-0.00,0.00,-0.01,-0.00,0.04
363698.00,-0.04,0.03,-0.02,0.00,-0.00,0.00,0.00,-0.00,0.04
363699.00,0.05,0.04,-0.02,0.00,-0.00,0.00,-0.00,-0.00,0.03
363700.00,-0.02,-0.09,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.03
363701.00,0.06,0.02,-0.02,0.00,-0.00,0.00,-0.00,-0.00,0.03
363702.00,0.03,0.05,-0.03,0.00,-0.00,0.00,-0.00,-0.00,0.03
363703.00,0.01,0.02,-0.02,0.00,-0.00,0.00,-0.00,-0.01,0.03
363704.00,-0.02,-0.01,-0.03,0.00,-0.00,0.00,0.00,-0.00,0.03
